sku,description,subcat_1,subcat_2,subcat_3,subcat_4,subcat_5,subcat_6,calc_include,calslot_1,calslot_2,calslot_3,retail_price_inc_gst,category_slug,image_url,Notes
SQ50-DR-P,SQ 50x50 - DRESS RING - 110x100mm POLISH,Stainless Steel Posts,Post Square,Core Drilled,,,,FALSE,,,,9.1,pool-fencing-glass-spigots-stainless-steel-posts-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-dr-p.JPG,
SQ50-DR-S,SQ 50x50- DRESS RING- 110x100mm SATIN,Stainless Steel Posts,Post Square,Core Drilled,,,,FALSE,,,,9.1,pool-fencing-glass-spigots-stainless-steel-posts-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-DR-S.JPG,
LR-HDC-P,Lifestyle Round high domical cover in Polished.,Spigots,Standard,Base Plate,,,,,,,,5.91,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LR-HDC-P.JPG,
LR-HDC-S,Lifestyle Round high domical cover in Satin.,Spigots,Standard,Base Plate,,,,,,,,5.91,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LR-HDC-S.JPG,
LS-DC-B,Lifestyle Square domical cover in Matt Black — square-profile dome cover.,Spigots,Standard,Base Plate,,,,,,,,9.8,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DC-B.JPG,
LS-DC-P,Lifestyle Square domical cover in Polished — square-profile dome cover.,Spigots,Standard,Base Plate,,,,,,,,8.16,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DC-P.JPG,
LS-DC-S,Lifestyle Square domical cover in Satin — square-profile dome cover.,Spigots,Standard,Base Plate,,,,,,,,8.16,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DC-S.JPG,
LS-DF-SBP-B,Lifestyle Square base-plated spigot in Matt Black — SS2205 double-friction surface-mount spigot. Includes 22mm dome cover.,Spigots,Standard,Base Plate,,,,,,,,64.75,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DF-SBP-B.JPG,
LS-DF-SBP-P,Lifestyle Square base-plated spigot in Polished — SS2205 double-friction surface-mount spigot. Includes 22mm dome cover.,Spigots,Standard,Base Plate,,,,,,,,59.55,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DF-SBP-P.JPG,
LS-DF-SBP-S,Lifestyle Square base-plated spigot in Satin — SS2205 double-friction surface-mount spigot. Includes 22mm dome cover.,Spigots,Standard,Base Plate,,,,,,,,59.55,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DF-SBP-S.JPG,
MAD-HDC-B,Madrid high domical cover in Matt Black — 22mm high dome cover.,Spigots,Standard,Base Plate,,,,TRUE,Spigot-Madrid,,,9.8,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-HDC-B.JPG,
MAD-HDC-MW,Madrid high domical cover in Matt White — 22mm high dome cover.,Spigots,Standard,Base Plate,,,,TRUE,Spigot-Madrid,,,10.64,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-HDC-MW.JPG,
MAD-HDC-P,Madrid high domical cover in Polished — 22mm high dome cover.,Spigots,Standard,Base Plate,,,,TRUE,Spigot-Madrid,,,8.16,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-HDC-P.JPG,
MAD-HDC-S,Madrid high domical cover in Satin — 22mm high dome cover.,Spigots,Standard,Base Plate,,,,TRUE,Spigot-Madrid,,,8.16,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-HDC-S.JPG,
MAD-INS-BP-B,Madrid INSULATOR cover for base-plated spigot in Matt Black — ASA polymer sleeve that eliminates the earthing requirement.,Spigots,Standard,Base Plate,,,,,,,,19.86,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-INS-BP-B.JPG,
MAD-INS-BP-SG,Madrid INSULATOR cover for base-plated spigot in Silver Grey — ASA polymer sleeve that eliminates the earthing requirement.,Spigots,Standard,Base Plate,,,,,,,,19.86,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-INS-BP-SG.JPG,
MAD-INS-BP-W,Madrid INSULATOR cover for base-plated spigot in Matt White — ASA polymer sleeve that eliminates the earthing requirement.,Spigots,Standard,Base Plate,,,,,,,,19.86,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-INS-BP-W.JPG,
MAD-SBP-B,Madrid base-plated spigot in Matt Black — SS2205 surface-mount pool-fence spigot with earthing terminal.,Spigots,Standard,Base Plate,,,,TRUE,Spigot-Madrid,Base Plate,,67.95,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-SBP-B.JPG,
MAD-SBP-MW,Madrid base-plated spigot in Matt White — SS2205 surface-mount pool-fence spigot with earthing terminal.,Spigots,Standard,Base Plate,,,,TRUE,Spigot-Madrid,Base Plate,,69.95,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-SBP-MW.JPG,
MAD-SBP-P,Madrid base-plated spigot in Polished — SS2205 surface-mount pool-fence spigot with earthing terminal.,Spigots,Standard,Base Plate,,,,TRUE,Spigot-Madrid,Base Plate,,58.95,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-SBP-P.JPG,
MAD-SBP-S,Madrid base-plated spigot in Satin — SS2205 surface-mount pool-fence spigot with earthing terminal.,Spigots,Standard,Base Plate,,,,TRUE,Spigot-Madrid,Base Plate,,58.95,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-SBP-S.JPG,
MAD-SDC-B,Madrid slim domical cover in Matt Black — 12mm low-profile dome cover.,Spigots,Standard,Base Plate,,,,TRUE,Spigot-Madrid,Domimical Cover Slim,,8.57,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-SDC-B.JPG,
MAD-SDC-MW,Madrid slim domical cover in Matt White — 12mm low-profile dome cover.,Spigots,Standard,Base Plate,,,,TRUE,Spigot-Madrid,Domimical Cover Slim,,10.2,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-SDC-MW.JPG,
MAD-SDC-P,Madrid slim domical cover in Polished — 12mm low-profile dome cover.,Spigots,Standard,Base Plate,,,,TRUE,Spigot-Madrid,Domimical Cover Slim,,6.91,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-SDC-P.JPG,
MAD-SDC-S,Madrid slim domical cover in Satin — 12mm low-profile dome cover.,Spigots,Standard,Base Plate,,,,TRUE,Spigot-Madrid,Domimical Cover Slim,,6.91,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-SDC-S.JPG,
POOLMAD-SBP-B,Pool Madrid base-plated spigot in Matt Black — SS2205 heavy-duty surface-mount pool-fence spigot.,Spigots,Standard,Base Plate,,,,,,,,67.95,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/POOLMAD-SBP-B.JPG,
POOLMAD-SBP-MW,Pool Madrid base-plated spigot in Matt White — SS2205 heavy-duty surface-mount pool-fence spigot.,Spigots,Standard,Base Plate,,,,,,,,67.05,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/POOLMAD-SBP-MW.JPG,
POOLMAD-SBP-P,Pool Madrid base-plated spigot in Polished — SS2205 heavy-duty surface-mount pool-fence spigot.,Spigots,Standard,Base Plate,,,,,,,,57.18,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/POOLMAD-SBP-P.JPG,
POOLMAD-SBP-S,Pool Madrid base-plated spigot in Satin — SS2205 heavy-duty surface-mount pool-fence spigot.,Spigots,Standard,Base Plate,,,,,,,,57.18,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/POOLMAD-SBP-S.JPG,
RIO-HDC-MW,Rio high domical cover in Matt White — 27mm high dome cover.,Spigots,Standard,Base Plate,,,,,,,,9.45,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-HDC-MW.JPG,
RIO-HDC-P,Rio high domical cover in Polished — 27mm high dome cover.,Spigots,Standard,Base Plate,,,,,,,,5.91,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-HDC-P.JPG,
RIO-HDC-S,Rio high domical cover in Satin — 27mm high dome cover.,Spigots,Standard,Base Plate,,,,,,,,5.91,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-HDC-S.JPG,
RIO-SBP-MW,Rio base-plated spigot in Matt White — SS2205 round-profile surface-mount pool-fence spigot.,Spigots,Standard,Base Plate,,,,,,,,77.14,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-SBP-MW.JPG,
RIO-SBP-P,Rio base-plated spigot in Polished — SS2205 round-profile surface-mount pool-fence spigot.,Spigots,Standard,Base Plate,,,,,,,,60.54,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-SBP-P.JPG,
RIO-SBP-S,Rio base-plated spigot in Satin — SS2205 round-profile surface-mount pool-fence spigot.,Spigots,Standard,Base Plate,,,,,,,,60.54,pool-fencing-glass-spigots-standard-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-SBP-S.JPG,
LR-DR-P,Lifestyle Round dress ring in Polished.,Spigots,Standard,Core Drilled,,,,,,,,6.12,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LR-DR-P.JPG,
LR-DR-S,Lifestyle Round dress ring in Satin.,Spigots,Standard,Core Drilled,,,,,,,,6.12,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LR-DR-S.JPG,
LS-DF-S-B,Lifestyle Square core-drill spigot in Matt Black — SS2205 double-friction in-ground spigot with earthing terminal.,Spigots,Standard,Core Drilled,,,,,,,,68.31,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DF-S-B.JPG,
LS-DF-S-P,Lifestyle Square core-drill spigot in Polished — SS2205 double-friction in-ground spigot with earthing terminal.,Spigots,Standard,Core Drilled,,,,,,,,62.3,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DF-S-P.JPG,
LS-DF-S-S,Lifestyle Square core-drill spigot in Satin — SS2205 double-friction in-ground spigot with earthing terminal.,Spigots,Standard,Core Drilled,,,,,,,,62.3,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DF-S-S.JPG,
LS-DR-B,Lifestyle Square dress ring in Matt Black.,Spigots,Standard,Core Drilled,,,,,,,,8.17,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DR-B.JPG,
LS-DR-P,Lifestyle Square dress ring in Polished.,Spigots,Standard,Core Drilled,,,,,,,,6.64,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DR-P.JPG,
LS-DR-RAISED-B,Lifestyle Square RAISED dress ring in Matt Black.,Spigots,Standard,Core Drilled,,,,,,,,7.28,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DR-RAISED-B.JPG,
LS-DR-RAISED-P,Lifestyle Square RAISED dress ring in Polished.,Spigots,Standard,Core Drilled,,,,,,,,5.56,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DR-RAISED-P.JPG,
LS-DR-RAISED-S,Lifestyle Square RAISED dress ring in Satin.,Spigots,Standard,Core Drilled,,,,,,,,5.56,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DR-RAISED-S.JPG,
LS-DR-S,Lifestyle Square dress ring in Satin.,Spigots,Standard,Core Drilled,,,,,,,,6.64,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LS-DR-S.JPG,
MAD-DR-B,Madrid flat dress ring in Matt Black — 100x100mm.,Spigots,Standard,Core Drilled,,,,TRUE,Spigot-Madrid,Dress Ring,,8.17,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-DR-B.JPG,
MAD-DR-MW,Madrid flat dress ring in Matt White — 100x100mm.,Spigots,Standard,Core Drilled,,,,TRUE,Spigot-Madrid,Dress Ring,,9.6,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-DR-MW.JPG,
MAD-DR-P,Madrid flat dress ring in Polished — 100x100mm.,Spigots,Standard,Core Drilled,,,,TRUE,Spigot-Madrid,Dress Ring,,6.64,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-DR-P.JPG,
MAD-DR-RAISED-B,Madrid RAISED dress ring in Matt Black.,Spigots,Standard,Core Drilled,,,,TRUE,Spigot-Madrid,Dress Ring,,7.28,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-DR-RAISED-B.JPG,
MAD-DR-RAISED-P,Madrid RAISED dress ring in Polished.,Spigots,Standard,Core Drilled,,,,TRUE,Spigot-Madrid,Dress Ring,,5.56,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-DR-RAISED-P.JPG,
MAD-DR-RAISED-S,Madrid RAISED dress ring in Satin.,Spigots,Standard,Core Drilled,,,,TRUE,Spigot-Madrid,Dress Ring,,5.56,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-DR-RAISED-S.JPG,
MAD-DR-S,Madrid flat dress ring in Satin — 100x100mm.,Spigots,Standard,Core Drilled,,,,TRUE,Spigot-Madrid,Dress Ring,,6.64,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-DR-S.JPG,
MAD-INS-CD-B,Madrid INSULATOR cover for core-drill spigot in Matt Black — ASA polymer sleeve that eliminates the earthing requirement.,Spigots,Standard,Core Drilled,,,,,,,,19.86,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-INS-CD-B.JPG,
MAD-INS-CD-SG,Madrid INSULATOR cover for core-drill spigot in Silver Grey — ASA polymer sleeve that eliminates the earthing requirement.,Spigots,Standard,Core Drilled,,,,,,,,19.86,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-INS-CD-SG.JPG,
MAD-INS-CD-W,Madrid INSULATOR cover for core-drill spigot in Matt White — ASA polymer sleeve that eliminates the earthing requirement.,Spigots,Standard,Core Drilled,,,,,,,,19.86,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-INS-CD-W.JPG,
MAD-S-MW,Madrid core-drill spigot in Matt White — SS2205 in-ground pool-fence spigot with earthing terminal.,Spigots,Standard,Core Drilled,,,,TRUE,Spigot-Madrid,Core Drilled,,75.16,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-S-MW.JPG,
MAD-S-P,Madrid core-drill spigot in Polished — SS2205 in-ground pool-fence spigot with earthing terminal.,Spigots,Standard,Core Drilled,,,,TRUE,Spigot-Madrid,Core Drilled,,61.34,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-S-P.JPG,
MAD-S-S,Madrid core-drill spigot in Satin — SS2205 in-ground pool-fence spigot with earthing terminal.,Spigots,Standard,Core Drilled,,,,TRUE,Spigot-Madrid,Core Drilled,,61.34,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-S-S.JPG,
POOLMAD-EXT-S-B,Pool Madrid EXTENDED core-drill spigot in Matt Black — 285mm long SS2205 spigot for deeper core-drill installs (e.g. through paving).,Spigots,Standard,Core Drilled,,,,,,,,81.46,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/POOLMAD-EXT-S-B.JPG,
POOLMAD-EXT-S-P,Pool Madrid EXTENDED core-drill spigot in Polished — 285mm long SS2205 spigot for deeper core-drill installs (e.g. through paving).,Spigots,Standard,Core Drilled,,,,,,,,67.65,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/POOLMAD-EXT-S-P.JPG,
POOLMAD-EXT-S-S,Pool Madrid EXTENDED core-drill spigot in Satin — 285mm long SS2205 spigot for deeper core-drill installs (e.g. through paving).,Spigots,Standard,Core Drilled,,,,,,,,67.65,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/POOLMAD-EXT-S-S.JPG,
POOLMAD-S-B,"Pool Madrid core-drill spigot in Matt Black — SS2205 heavy-duty in-ground pool-fence spigot, earthing terminal included.",Spigots,Standard,Core Drilled,,,,,,,,66.34,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/POOLMAD-S-B.JPG,
POOLMAD-S-MW,"Pool Madrid core-drill spigot in Matt White — SS2205 heavy-duty in-ground pool-fence spigot, earthing terminal included.",Spigots,Standard,Core Drilled,,,,,,,,66.83,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/POOLMAD-S-MW.JPG,
POOLMAD-S-P,"Pool Madrid core-drill spigot in Polished — SS2205 heavy-duty in-ground pool-fence spigot, earthing terminal included.",Spigots,Standard,Core Drilled,,,,,,,,58.54,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/POOLMAD-S-P.JPG,
POOLMAD-S-S,"Pool Madrid core-drill spigot in Satin — SS2205 heavy-duty in-ground pool-fence spigot, earthing terminal included.",Spigots,Standard,Core Drilled,,,,,,,,58.54,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/POOLMAD-S-S.JPG,
RIO-DR-MW,Rio dress ring in Matt White — Ø90mm flat dress ring for Rio round spigot.,Spigots,Standard,Core Drilled,,,,,,,,8.4,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-DR-MW.JPG,
RIO-DR-P,Rio dress ring in Polished — Ø90mm flat dress ring for Rio round spigot.,Spigots,Standard,Core Drilled,,,,,,,,6.12,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-DR-P.JPG,
RIO-DR-S,Rio dress ring in Satin — Ø90mm flat dress ring for Rio round spigot.,Spigots,Standard,Core Drilled,,,,,,,,6.12,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-DR-S.JPG,
RIO-S-MW,"Rio core-drill spigot in Matt White — SS2205 round-profile in-ground pool-fence spigot, Ø50mm classic round.",Spigots,Standard,Core Drilled,,,,,,,,80.85,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-S-MW.JPG,
RIO-S-P,"Rio core-drill spigot in Polished — SS2205 round-profile in-ground pool-fence spigot, Ø50mm classic round.",Spigots,Standard,Core Drilled,,,,,,,,62.61,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-S-P.JPG,
RIO-S-S,"Rio core-drill spigot in Satin — SS2205 round-profile in-ground pool-fence spigot, Ø50mm classic round.",Spigots,Standard,Core Drilled,,,,,,,,62.61,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-S-S.JPG,
RIO-SDC-MW,Rio domed dress ring in Matt White — Ø102mm domed dress ring.,Spigots,Standard,Core Drilled,,,,,,,,10.56,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-SDC-MW.JPG,
RIO-SDC-P,Rio domed dress ring in Polished — Ø102mm domed dress ring.,Spigots,Standard,Core Drilled,,,,,,,,5.79,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-SDC-P.JPG,
RIO-SDC-S,Rio domed dress ring in Satin — Ø102mm domed dress ring.,Spigots,Standard,Core Drilled,,,,,,,,5.79,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/RIO-SDC-S.JPG,
S-XT,"Spigot extender, 200mm long in SS304 stainless — raises core-drill spigot height; suits Lifestyle / Madrid / Rio.",Spigots,Standard,Core Drilled,,,,,,,,31.82,pool-fencing-glass-spigots-standard-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/S-XT.JPG,
MAD-FACEM-B,Madrid face-mount spigot in Matt Black — SS2205 slab-edge / fascia-mount pool-fence spigot with earthing terminal.,Spigots,Standard,Side Mounted,,,,,,,,121.61,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-FACEM-B.JPG,
MAD-FACEM-P,Madrid face-mount spigot in Polished — SS2205 slab-edge / fascia-mount pool-fence spigot with earthing terminal.,Spigots,Standard,Side Mounted,,,,,,,,105.9,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-FACEM-P.JPG,
MAD-FACEM-S,Madrid face-mount spigot in Satin — SS2205 slab-edge / fascia-mount pool-fence spigot with earthing terminal.,Spigots,Standard,Side Mounted,,,,,,,,105.9,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-FACEM-S.JPG,
MAD-FACEM-SO10-B,Madrid face-mount 10mm standoff in Matt Black.,Spigots,Standard,Side Mounted,,,,,,,,9.41,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-FACEM-SO10-B.JPG,
MAD-FACEM-SO10-P,Madrid face-mount 10mm standoff in Polished.,Spigots,Standard,Side Mounted,,,,,,,,7.85,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-FACEM-SO10-P.JPG,
MAD-FACEM-SO10-S,Madrid face-mount 10mm standoff in Satin.,Spigots,Standard,Side Mounted,,,,,,,,7.85,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-FACEM-SO10-S.JPG,
MAD-M12KIT,Madrid M12 timber fixing kit — lag-screw fixings for Madrid base-plated spigots into timber.,Spigots,Standard,Side Mounted,,,,,,,,13.26,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-M12KIT.JPG,
MAD-M18KIT,Madrid M18 concrete fixing kit — threaded-rod fixings for Madrid base-plated spigots into concrete.,Spigots,Standard,Side Mounted,,,,,,,,13.26,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-M18KIT.JPG,
MAD-TILT-S-B,"Madrid TILT spigot in Matt Black — SS2205 angle-adjustable spigot for slab-fall compensation, earthing terminal included.",Spigots,Standard,Side Mounted,,,,,,,,107.1,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-TILT-S-B.JPG,
MAD-TILT-S-MW,"Madrid TILT spigot in Matt White — SS2205 angle-adjustable spigot for slab-fall compensation, earthing terminal included.",Spigots,Standard,Side Mounted,,,,,,,,114.9,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-TILT-S-MW.JPG,
MAD-TILT-S-P,"Madrid TILT spigot in Polished — SS2205 angle-adjustable spigot for slab-fall compensation, earthing terminal included.",Spigots,Standard,Side Mounted,,,,,,,,93.9,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-TILT-S-P.JPG,
MAD-TILT-S-S,"Madrid TILT spigot in Satin — SS2205 angle-adjustable spigot for slab-fall compensation, earthing terminal included.",Spigots,Standard,Side Mounted,,,,,,,,93.9,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-TILT-S-S.JPG,
MAD-VC-B,"Madrid vertical clamp in Matt Black — SS2205 wall/post-mount clamp for vertical glass-edge fixing, earthing terminal included.",Spigots,Standard,Side Mounted,,,,,,,,81.32,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-VC-B.JPG,
MAD-VC-P,"Madrid vertical clamp in Polished — SS2205 wall/post-mount clamp for vertical glass-edge fixing, earthing terminal included.",Spigots,Standard,Side Mounted,,,,,,,,74.64,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-VC-P.JPG,
MAD-VC-PKR-4PK,Madrid vertical clamp 2.5mm flat packer 4-pack.,Spigots,Standard,Side Mounted,,,,,,,,5.95,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-VC-PKR-4PK.JPG,
